<http://dbpedia.org/resource/Sidney_Samson>,Sidney Samson,sidney samson born 2 october 1981 is a dutch dj and dance musician samson started djing at the age of 13 focusing on hip hop music before working seriously on house music from 1999 he is a resident dj at the matrixx a major dutch nightclub and released bring that beat back and its all funked up on the digidance and spinnin records labels respectively after collaborating with gregor salto he formed his own record label samsobeats in 2007samson managed to get his debut single riverside to 1 on the dutch top 40 9 on the australian aria charts 1 on the irish singles chart and 2 on the uk singles charthe released his second single shut up and let it go featuring lady bee in february 2010in 2011 sidney samson collaborated with the uk singersongwriter tara mcdonald releasing set me on fire through spinnin records followed by dynamite which was released through his own label rock the houze with spinnin records remixed by nicky romerosamson frequently collaborates with top industry influencers and has worked on hittracks including get outta my way by kylie minogue getting over you by david guetta commander bykelly rowland hello by martin solveig and hip hop by dead prezzs hip hopafter touring with lmfao last summer sidney is back in the studio working hard to put out new tracksfor his fans his recent hits include change your life with far east movement and florida and better than yesterday with william he is also playing at shows around the us including hishuge residency at the wynn clubs in las vegason july 14 2014 sidney samson married eva simons a dutch dance singer the two have been engaged for about six months and have also collaborated on a track called celebrate the rain
<http://dbpedia.org/resource/Kerr_Cuhulain>,Kerr Cuhulain,kerr cuhulain is the pen name of canadian occult author and retired detective constable charles ennis a former child abuse investigator he is the author of several articles on child abuse investigation that appeared in law order magazine a former air force officer cuhulain was a police officer for over 28 years a police dispatcher for another 8 years and a wiccan for over forty hes served on the swat team gang crime unit and hostage negotiation teambetter known to the pagan community by his wiccan name kerr cuhulain ennis was the first wiccan police officer to go public about his beliefs 36 years ago he is the former preceptor general of officers of avalon a nonprofit benevolent association for pagan and wiccan law enforcement firefighting and emergency medical personnel and their families he is a frequent contributor to the witches voice networking website and has applied his abilities as an investigative journalist to the histories of several controversial individuals in the neopagan and new age communities such as john todd and michael warnke he speaks at writers conferences and pagan festivals throughout north americancuhulain lives in sechelt british columbia he founded an order of knighthood the order of paladins wwworderofpaladinscom he now also writes fantasy fiction as c a ennis and paranormal romance as carrie bryce
<http://dbpedia.org/resource/John_Merrow>,John Merrow,john merrow born june 14 1941 is a broadcast journalist who has reported on education issues for more than three decades he serves as the education correspondent for the pbs newshour program these features often under the umbrella heading of the merrow report have become a staple of education reporting on public broadcasting additionally he is currently the executive producer host and president of learning matters inc a notforprofit corporation that creates television radio and online segments and documentaries focusing primarily on education merrow earned an ab from dartmouth college in 1964 and received an ma degree in american studies from indiana university in 1968 in 1973 merrow graduated from the harvard graduate school of education with a doctorate in education and social policy he began his career as an education reporter in 1974 when national public radio began airing his first investigative reports on the nations schools merrow quickly developed a devoted following with his program options in education which aired for eight years the weekly radio broadcast received the prestigious george polk award in 1981merrow later produced a sevenpart television series for pbs along the same lines entitled your children our children this program received an emmy nomination in 1984 he also served as education correspondent for the macneillehrer newshour for five years 19851990 and briefly occupied a similar position with the learning channel before returning to the pbs program in 1993in 1995 merrow established learning matters which produces his newshour reports along with other media content in 1998 he created listen up a project which trains disadvantaged youth and their teachers in broadcast production skills and techniques he received the george foster peabody award in 2001 for school sleuth the case of an excellent school and won a second peabody award for listen ups production beyond borders in 2006 in 2005 and 2007 learning matters programming received emmy nominations in 2012 merrow was honored with the prestigious harold w mcgraw prize in education merrow is also a published book author he wrote choosing excellence 2001 below c level 2010 and the influence of teachers 2011 he also coedited with richard hersh declining by degrees 2005
<http://dbpedia.org/resource/Giovanni_Carrara>,Giovanni Carrara,giovanni carrara jimnez carrahra born march 4 1968 is a retired major league baseball pitcher he most recently pitched in mlb for the los angeles dodgers carrara bats and throws righthanded he established himself as a valuable middle relief man in mlb but is a starter in italya failed starter in mlb he converted to an effective long reliever carrara has a 9092 mph fastball he also throws a couple of breaking balls a deceptive slow curve as his offspeed pitch and a hard one that is somewhere between a slider and cut fastball he controls the running game as well with a good move to both first base and second and a quick delivery to the plateon august 15 2001 carrara combined with fellow venezuelan pitchers omar daal kelvim escobar and freddy garca to win their respective starts carrara of the dodgers facing montreal 131 daal in a phillies victory over the brewers 86 escobar of the blue jays over oakland 52 and garca of seattle against the red sox 62 this marked the first time in major league history that four pitchers coming from venezuela have recorded a winning game in their respective starts in the same dayon august 26 2006 carrara was designated for assignment by the dodgers he was called up in september 2006 when rosters expanded and used sparingly after rejoining the big league club the dodgers chose not to resign carrara in the offseasonon may 4 2007 carrara was signed by the caff danesi nettuno of serie a1 in italy in 2008 he was 82 with a 235 era and 49 strikeouts
<http://dbpedia.org/resource/Henkjan_Honing>,Henkjan Honing,henkjan honing born 1959 in hilversum is a dutch researcher he is professor of music cognition at both the faculty of humanities and the faculty of science of the university of amsterdam uva he conducts his research under the auspices of the institute for logic language and computation illc and the university of amsterdams brain and cognition abc centerhoning obtained his phd at city university london in 1991 with research into the representation of time and temporal structure in music during the period between 1992 and 1997 he worked as a knaw research fellow academieonderzoeker at the university of amsterdams institute for logic language and computation illc where he conducted a study on the formalization of musical knowledge up until 2003 he worked as a research coordinator at the nijmegen institute for cognition and information nici where he specialized in the computational modeling of music cognition in 2007 he was appointed associate professor in music cognition at the university of amsterdams musicology capacity group in 2010 he was awarded the knawhendrik muller chair designated on behalf of the royal netherlands academy of arts and sciences knaw in 2012 he was appointed strategic professor of cognitive and computational musicology and in 2014 he became full professor in music cognition at both the faculty of humanities and the faculty of science of the university of amsterdam henkjan is the older brother of the saxophonist yuri honing
<http://dbpedia.org/resource/Peter_Eigen>,Peter Eigen,peter eigen born june 11 1938 in augsburg germany founded the advisory council of transparency international ti a nongovernmental organization promoting transparency and accountability in international development since 1993 headquartered in berlin ti supports national chapters in more than 90 countries a lawyer by training eigen has worked in economic development for 25 years mainly as a world bank manager of programmes in africa and latin america under ford foundation sponsorship he provided legal and technical assistance to the governments of botswana and namibia and taught law at the universities of frankfurt and georgetownin september 2001 eigen joined the carnegie endowment for international peace as visiting scholar while teaching at johns hopkins university sais he also joined the board of the centre for international environmental law ciel and since 2002 has been teaching as an honorary professor of political science of the freie universitt berlin in 2005 eigen chaired the international advisory group of the extractive industries transparency initiative eiti and became chair of eiti in 2006in 2000 he received the award of honorary doctor of the open university uk and in 2004 received the readers digest award european of the year 2004from 1988 to 1991 he was the director of the regional mission for eastern africa of the world bank and from 1999 to 2001 eigen was a faculty member of the john f kennedy school of government at harvard universityeigen is a member of the africa progress panel app a group of ten distinguished individuals who advocate at the highest levels for equitable and sustainable development in africa every year the panel releases a report the africa progress report that outlines an issue of immediate importance to the continent and suggests a set of associated policies in 2012 the africa progress report highlighted issues of jobs justice and equity the 2013 report will outline issues relating to oil gas and mining in africain 2007 peter eigen together with burkhard gnrig founded the berlin civil society center and is currently the organisations chairin 2004 he married gesine schwan the socialdemocrat candidate for the federal presidential elections in germany in 2004 and 2009
<http://dbpedia.org/resource/Andrey_Kuraev>,Andrey Kuraev,andrey vyacheslavovich kuraev russian born 15 february 1963 is a russian orthodox protodeacon protodeacon means firstservant in greek language but in the russian orthodox church it is an honorary title given to married deacons andreey kuraev became a deacon on 29 november 1983 and then a protodeacon of the russian orthodox church on 5 april 2009he studied at moscow theological academy seminary in 19851988 and graduated from moscow theological academy in 1992 he studied in bucharest theological institute bucharest romania during 19881990 andrey kuraev worked as the dean of russian orthodox university during 19931996he received his kandidat of philosophy degree from the philosophy institute ru of russian academy of sciences in 1994 in 1995 he received the kandidat of theology degree from moscow theological academy for his thesis tradition dogma ceremonyandrey kuraev wrote a very harsh book how to relate to islam after beslan after the tragedy of beslan school hostage crisis and that book ignite an intense and emotional discussions in the society back in 2004 a similar and even more intense discussions outbreak happens then kuraev commented the etnical and religious background of tsarnaev brothers who organized boston marathon bombings at april 2013several mass media reported that kuraev had pleaded to counter the radical politics of mejlis of the crimean tatar people illegal ethnical parliament of crimean tatars during his lection tour in crimea september 2006he drowned an analogy between a radical policy of that mejlis and a mobyoungster behaviour in men society he became a laureate of the man of the year premia at 2008andrey kuraev is the only one cleric of russian orthodox church who is writing since october 2013 about existence of gay lobby inside the russian orthodox church on the different levels this kind of accusations constantly provoke a negative responses from church officialsthe science board of moscow theological academy at 30 december 2013 decided to dismiss andrey kuraev from the staff of the academy because of his provocative and scandal activity in mass media and in his blogkuraev has been outraged by that decision blaming that this is a revenge of the gay lobby he is certain that his dismissal caused by his exposure of homosexual scandal in kazan theological seminary which lead to attorney investigation afterwards one cleric was fired then at march 2014 most of administration members were dismissed too and his publically known position about crime process and prison punishment for pussy riot group members
<http://dbpedia.org/resource/Alice_Doria-Gamilla>,Alice Doria-Gamilla,filealice doriagamilla black and whitejpgalice doriagamilla became remarkable for her composition of a million thanks to you using her original piano arrangement in 1960 the song was later on recorded by asias queen of songs pilita corrales which hit the millionth mark in sales which was a first in the philippine recording history it eventually became the signature song of pilitas longest running musical show on television an evening with pilita it was later recorded by bobbi martin of the jackie gleason show in the united states under coral records the song was such a big hit it was recorded in 7 different languages after she was born on 20 september 1931 in nagcarlan laguna philippines as someone who could play the piano by ear at the age of three she was given formal instructions when she was six she was reared in an atmosphere of music teaching by her mother socorro plantilla cuento father santos montaano doria and elder sister consuelo cuento doriashe completed elementary teachers certificate at the national university she first worked as a critic teacher for two years at the elementary department of national university she became the pianist of the division city schools of manila and a demonstrator and choral conductor of teachers and childrens group as a new discovered composer in 1964 she was featured as a pianist playing her own compositions in the television filipinesque show in channel 3 sponsored by northern motors in coordination with music promotion foundation of the philippines another composition she made which was to become as popular as a million thanks to you was her sa lahat ng oras she took up bachelor of science in education and graduated as magna cum laude at the national university manila in 1965 she continued her music studies at the university of santo tomas majored in piano under professor bernardino custodio alice took up further studies in composition under professor felipe padilla de leon to date she had composed more than 300 published unpublished recorded and unrecorded songs she appeared in various concerts for sociocivic organizationsradio and television shows both in the philippines and in the us alice received numerous awards and citations in the musical arts sector but she considers as her crowning glory when she was bestowed the gintong ina award for the musical arts sector in 1982 she was a memberboard of trustee of the filipino society of composers authors and publishers filscap for many years
<http://dbpedia.org/resource/Albert_Hall_(baseball)>,Albert Hall (baseball),albert hall born march 7 1958 in birmingham alabama is an american former professional baseball player who played the majority of his major league career for the atlanta braves hall appeared in a total of 375 games played in the national league between 19811989 and 355 of those were as a member of the braves he added twenty games to his mlb rsum at the end of his career with the 1989 pittsburgh pirateshall was a switch hitter who threw righthanded he stood 5 feet 11 inches 180 m tall and weighed 155 pounds 70 kg he was selected by the braves in the sixth round of the 1977 major league baseball draft out of birminghams jones valley high school after spending his first two professional seasons in rookie ball hall quickly developed a reputation as a prolific base stealer in minor league baseball in successive seasons he stole 66 1979 100 1980 60 1981 and 62 1982 bases at progressively higher levels of the braves farm system then in 1986 he stole 72 bases for the triplea richmond braveshall spent only two full seasons 1984 and 1987 in major league baseball his finest big league season was 1987 when he set mlbcareer highs in games played 92 runs scored 54 hits 83 doubles 20 triples 4 home runs three runs batted in 24 stolen bases 33 and batting average 284 on september 23 he became the first atlanta brave to hit for the cycleduring his mlb career hall stole 67 bases and was caught stealing 29 times 698 in the minors he had 455 thefts in 566 attempts 803
<http://dbpedia.org/resource/Charles_Lafortune>,Charles Lafortune,charles lafortune born july 25 1969 is a canadian actor and radio and television hostlafortune grew up in saintbruno quebec he graduated from conservatoire dart dramatique de montral in 1993 he appeared in a number of canadian television films and series in quebec including watatatow in 1990 with other notable series including diva zone de turbulence catherine riviredesjrmie and les poupes russes he has played roles on stage in a number of theatrical productions on thtre du rideau vert le thtre jean duceppe la licorne and thtre stdenishe also hosted a number of important quebec television shows including chasse lhomme but he was hugely famous for lcole des fans for five seasons from 2003 to 2008 in a format similar to one presented on french television by jacques martin where young children interprete songs in presence of the original artist in 2003 he also hosted the multiple awards winning tv game show le cercle on tva for six consecutive seasons from 2005 to 2011 and la classe de 5e quebec version of the tv game show are you smarter than a 5th grader between 2005 and 2007 he hosted the charitable tlthon opration enfants soleilhe was presenter of until june 2011 selftitled radio programme lafortune vous sourit in 2011 closely followed by les poids lourds de retour ckoifm radio station as a cohost with patrick marsolais and mario tremblay in 2013 he became host of inaugural season of la voix the french canadian version of the voice he was renewed for hosting a second season of the show in january 2014in 2012 he cofounded the production house c majuscule mdia in partnership with jacquelin bouchard of pixcom the company launched the web series marc gendron et ses amis starring phil roy
<http://dbpedia.org/resource/Joseph_Garrett>,Joseph Garrett,joseph garrett is an english youtube commentator who posts videos about the game minecraft as the character stampy cat in 2014 garretts was one of the ten most watched youtube channels in the worldthe channel is aimed at children and his audience is largely 6 to 14yearolds as the character of stampy cat an orange cat garrett tells stories within minecraft as well as giving viewers ideas for activities to pursue with their friends garrett describes the character as a bigger brighter better version of himself he receives correspondence from his viewers and thinks they see him as a friend rather than a presenter in a studio other characters in the videos include iballisticsquid played by garretts friend david spencergarrett studied video production at university and initially intended to be a games journalist his early youtube work consisted of lets play videos which he made for his own amusement when he noticed that his primary audience was children he reoriented his work to be familyfriendly when the videos became popular garrett left his job as a barman to focus on producing the content fulltimein april 2014 garrett launched a spinoff educational youtube channel in collaboration with maker studios the series wonder quest is scripted professionally produced and designed so that it can be used in classrooms garrett has also been attached to a minecraft film
<http://dbpedia.org/resource/Astrid_Yunadi>,Astrid Yunadi,astrid ellena indriana yunadi or presently known as astrid ellena is the titleholder of miss indonesia 2011 raised in surabaya indonesia and gaithersburg maryland united states she is also an accomplished piano player for which during her school year in the united states brought her opportunities to performed live in few places including the us state department representing east java astrid ellena was crowned as miss indonesia 2011 on june 3 2011 at central park jakarta astrid ellena represented indonesia at the miss world 2011 pageant in london united kingdom along with contestants from 113 other countries and placed in the semifinals top 15 top 10 talent and she also won miss beauty with a purpose award along with miss ghana she was the first indonesian to placed in the semifinalists in miss world historyshes an international relations student at pelita harapan university ellena had won several beauty pageants before winning miss indonesia in 2011 including miss pelita harapan university in her college ellena was previously educated at quince orchard high school in maryland united states graduating as a distinguished honor student ellena speaks indonesian fluently along with some spanish mandarin and englishshe wants to be a diplomat in order to promote indonesian culture to the world
<http://dbpedia.org/resource/James_Danko>,James Danko,james m danko is the current president of butler universitydanko was appointed dean of the villanova school of business vsb in 2005 with danko as dean vsb has moved from an unranked regional college to a nationally ranked american business school in just over four years financial gifts to vsb have quadrupled applications to the school have more than doubled student quality has reached an alltime high at both undergraduate and graduate program levels vsb is ranked 7 in the nation for its undergraduate program by businessweek magazine and the executive mba programs have been recognized by the financial times and businessweek as being among the best in the world media mentions of the school have moved from fewer than 20 citations to over 500 million brand impressions per year danko is regularly featured in the media and invited to speak at conferences as an expert on business school strategy business education curricular innovation and executive development he works closely with the association to advance collegiate schools of business aacsb international on initiatives including accreditation and leadership education danko currently serves on the board of the graduate management admissions council gmac and served three consecutive terms as president and board member of mba roundtable mbardanko earned his bachelors degree in religious studies at john carroll university and his mba at the university of michigan prior to work at villanova danko worked at tuck school at dartmouth the university of michigan and uncchapel hill danko was named the 21st president of butler university on april 27 2011
<http://dbpedia.org/resource/Daniel_Janssen>,Daniel Janssen,daniel janssen born brussels 15 april 1936 is a belgian businessman he is a son of charlesemmanuel janssen liberal deputy of walloon brabant and maya bol daughter of the vicepresident of the senate pol bol he married thrse bracht and together they have three children charlesantoine janssen b 1971 nicolas janssen b 1974 and edouard janssen b 1978he started school at the hamade school of brussels 1940 1945 continued at the athenaeum robert catteau of brussels 1945 to 1953 from 1953 until 1958 he then studied at the polytechnic faculty of the universite libre de bruxelles ulb where he graduates as civil engineer in nuclear physics from 1959 until 1960 he worked at the cabinet of commissioner de groote at euratom after which he studied at harvard business school in the united states from 1960 to 1962 where he obtains an mbafrom 1962 to 1984 he worked at the union chimique belge as an engineer then director of rd and then president of the executive committee from 1975 to 1984 he was vicepresident of the board of directors from 1986 onwards he was successively ceo and chairman of solvayduring his career he was chairman of the federation des entreprises de belgique and of cefic he served on various advisory boards including fortis he offered a chair for corporate social responsibility to the solvay business school in may 2006 he retired he is a member of the executive committee of the trilateral commission and a member of the european round table of industrialists ert he is a former member of the steering committee of the bilderberg group
<http://dbpedia.org/resource/Xiao-Gang_Wen>,Xiao-Gang Wen,xiaogang wen simplified chinese traditional chinese pinyin wen2 xiao3 gang1 born november 26 1961 is a chineseborn american physicist he is a cecil and ida green professor of physics at the massachusetts institute of technology his expertise is in condensed matter theory in strongly correlated electronic systemshe is the author of a wellknown book in advanced quantum manybody theory entitled quantum field theory of manybody systems from the origin of sound to an origin of light and electrons oxford university press 2004wen studied superstring theory under theoretical physicist edward witten at princeton university where he received his phd degree in 1987 he later switched his research field to condensed matter physics while working with theoretical physicists robert schrieffer frank wilczek anthony zee in institute for theoretical physics uc santa barbara19871989wen introduced the notion of topological order 1989 and quantum order 2002 to describe a new class of matter states this opens up a new research direction in condensed matter physics he found that states with topological order contain nontrivial boundary excitations and developed chiral luttinger theory for the boundary states 1990 the boundary states can become ideal conduction channel which may lead to device application of topological phases he proposed the simplest topological order z2 topological order 1990 which turns out to be the topological order in the toric code he also proposed a special class of topological order nonabelian quantum hall states they contain emergent particles with nonabelian statistics which generalizes the well known bose and fermi statistics nonabelian particles may allow us to perform fault tolerant quantum computations with michael levin he found that stringnet condensations can give rise to a large class of topological orders 2005 in particular stringnet condensation provides a unified origin of photons electrons and other elementary particles 2003 it unifies two fundamental phenomena gauge interactions and fermi statistics he pointed out that topological order is nothing but the pattern of long range entanglements this led to a notion of symmetry protected topological spt order shortrange entangled states with symmetry and its description by group cohomology of the symmetry group 2011 the notion of spt order generalizes the notion of topological insulator to interacting cases he also proposed the su2 gauge theory of high temperature superconductors 1996on september 16 2011 it was announced that dr xiaogang wen would be leaving mit to join the perimeter institute for theoretical physics in waterloo ontario canada
<http://dbpedia.org/resource/Gunnar_Svensson>,Gunnar Svensson,gunnar svensson born 1956 is a retired swedish ice hockey player and head coach currently working as a sports agent for players like henrik zetterberg andreas pihl and fredrik emvall during his playing career svensson played for rnskldsvik and if bjrklven he began his coaching career in rnskldsvik before signing on to ik vita hsten svensson coached his first and only elitserien club when he signed on a fiveyear contract with djurgrdens if in 1984 svenssons first season in djurgrden went well the team won the league and beat frjestads bk in the semifinals however sdertlje sk proved to be too hard in the final and became swedish champions the following season was quite the opposite djurgrden was close to be relegated and svensson was subsequently fired on 26 january 1986 after his stay in djurgrden he became coach for if trojaljungby until 1988 this marked the end of svenssons coaching career and he went on to be a manager in vita hsten he left his post in vita hsten for the same post in malm redhawks in 1995 after internal conflicts in the club svensson left his position as manager in 1996 and started to work as a sports agentsvensson is the father of the nhls edmonton oilers winger magnus pjrvisvensson
<http://dbpedia.org/resource/Hadi_Ghabel>,Hadi Ghabel,hadi ghabel is an iranian cleric and member of the central council of the reformist islamic iran participation front he was imprisoned on april 7 2008 to begin a 40 month jail term following prosecution and conviction by the special court for the clergy the special court charged with investigating other clerics for alleged crimes has prosecuted clerics who challenge official religious interpretations of the islamic republic according to the international campaign for human rights in iran the courts prosecution of religious scholars based solely on their beliefs and opinions constitutes a form of modern inquisition aimed at rooting out clerics whose beliefs are considered politically threateningaccording to roozonline security agents approached ghabels house in april 2008 on the pretext of having religious questions when the cleric appeared at the front of his house the agents pushed their way inside and after searching the rooms confiscated his papers writings and computer and took him to prison after his arrest hadi ghabel was taken to the clerics court and interrogated repeatedly during his two month detention despite the express legal provisions that political crimes must be reviewed in the presence of a jury and must be publicghabel was sentenced to one year in prison for acting against national security 10 months for propaganda against state 15 months for disturbing public opinion 100 days for aspersion of the clergy and a financial fine of 5 million rials 550 usd for insulting the authorities he was also defrockedghabel was one of six political prisoners highlighted in international campaign for human rights in irans september 18 2008 document rights crisis escalates faces and cases from ahmadinejads crackdown
<http://dbpedia.org/resource/Gioconda_Vessichelli>,Gioconda Vessichelli,gioconda vessichelli born in rome italy is an opera singer gioconda is the inventor and pioneer of bollywoopera style she has sung in the bollywood movie prague in 2013 on 20 december 2014 the song thodi daaru has been released featuring mika singh and kuwar virk mika singh the king of bollywood and gioconda the queen of opera first time ever in a bollywoopera songa fusion between opera and bollywood style she is in the annual book of italian opera singer for having sung in the first world edition of contemporary opera at teatro comunale di modena broadcast in italian state radio rai gioconda is the first singer in the premiere world ever of the contemporary opera lavinia fuggita by matteo damico she got two degrees in opera singing and musicology in italian conservatory santa cecilia and international high school of opera hwolf the famous tenor luciano pavarotti has been her teacher among lots of other famous opera singers who selected her as one of the best students she is selected as best singer at accademia rossiniana in pesaro and she debuts the difficult role of madama cortese in il viaggio a reims by rossini with the symphonic orchestra of rof at rossini theatre in pesaro she sings again in a rossini opera at ercolano international opera season in il barbiere di siviglia and at teatro politeama opera season in lecce after rossini she debuts carmen by bizet very successful her interpretation of the role mim in the opera la boheme by puccinithanks to her musical versatility she has been invited to the venice awards to sing for the composer ennio morricone with the programme being broadcast on rai italian state television in 2007she works with the great coreographer and director linsday kemp and the conductor david haughton for the opera a midsummer nights dream by benjamin britten at theatre of giglio in lucca and later in teatro verdi in pisa and teatro goldoni in livornoshe is not only singer but also director in the opera tosca at international festival quattro notti in benevento and the next year at the same festival she makes her debut as an actress also and not only as just a singer in la vedova allegra by lehar and as actress and singer again in orfeo allinferno by offenbach at teatro lirico di cagliari as well as in christmas carol with choir and orchestra also with the famous violinist uto ughi and the famous actor michele placido and in germany she sings not only italian opera arias but she is also specialized in lieder at international chamber music academy h wolfshe supports the women cause in a puccini concert with all love opera songs devoted to women she supports aids researche through a concert in french polinesia thaiti papeete where she is honorary citizen also aired in radio as a musicologist she has a deep interest in fusion which has lead her to perform in several concerts among which the one in santa cecilia auditorium in rome with the great italian jazz man renzo arbore and with the great conductor pappanoshe has been the first real opera singer in the world to make a fusion between opera and hindi music she has sung for balaji productions and she often collaborates with the bollywood singer shibani kashyapshe has been the only international member of the jury of miss india worldwide in pune in 2014 in which she also performed an ancient bollywood song pyar hua iqraar in opera version composed by herselfshe has received various invitations from bollywood industry to give not only her voice but also her presence as a special western opera actress in bollywood movies but up to now she is only focused on music and she has just accepted to do the ramp as a model at miss india worldwide because it was linked to a musical performance of her compositionrecently she has accepted to feature as the queen of opera together with the king of bollywood mika singh as a dancer in a special latino passionate style in dilbagh singhs video bottoms up releasing in february 2015she is involved in several philanthropic projects and for that she got the noble chivalric title of dame from cernetic royal house she won the norman international academy medal for her 20 years artistic career as she started very young to sing opera as a prodigy child when she was just 14 years old even if normally an opera singers career starts at around 30 years of age her colleagues in fact were 40 years old and she has grown up faster than her biological agethanks to indian music and a spiritual journey that brought her in india she is rebirthing into new sound suggestions and she said in some interviews that her natural environment is india and the use of oriental quarter of tone that is not present in western music and hindi instruments let her go in trance that s why she wants to live all her lifelong in indiashe sings in italian english hindipunjabi french german spanish bulgarian albanian russian latin languagesgioconda has done live performances as first time ever fusion beetween opera and classical hindi music with great artists of the caliber of gino banks niladri kumar silvaganesha in festivals and prestigious auditoriums like nehru centre in mumbai
<http://dbpedia.org/resource/Massimo_Milano>,Massimo Milano,massimo milano born torino 1967 is an ethnomusicologist critic and sound experimentalistmember of aistugia italian association for japanese studies venice and of the international jury of the down beat annual critics poll usa he has been editorinchief of the monthly magazine finis terrae httpwwwfinisterraemagazineit for which he interviewed zimbabwes musical icon in exile thomas mapfumo in addition he regularly contributes to several italian and spanish leading newspapers and magazines il manifesto jam rumore jazzit il giornale della musica carnet amadeus playboy cuadernos de jazzhis activity also includes extensive studies researches and essays on contemporary brazilian music msica popular brasileira its social implications and its leading role in the collective imagination as a paradigm of the socalled world sound he coauthored the encyclopedia of rock recently republished by arcana editrice and during the 90s he actively collaborated as a consultant both for blue note artists the doky brothers and pianist niels lan doky for whom he wrote the liner notes for the album haitek haiku produced by gino vannelli in 1998 he published a book of essays and conversations with japanese composer ryuichi sakamoto ryuichi sakamoto conversazioni featuring a foreword by banana yoshimoto a year later he contributed with a semiological essay transititransits to the catalog for the exhibition musica senza suono soundless music conceived and realized by producer francesco messina and critic enzo gentile for the museo revoltella in trieste italyin 20032004 he settled in tokyo to conduct researches for the japan foundation in collaboration with the kyoto university under the supervision of philosopher akira asada on the theme of the reversed exoticism in modern japanhis upcoming projects include a short essay about the perception of western pop culture in the far east a book about alejandro jodorowsky and his influence on the psychedelic movement the neomysticism and the counterculture of the 1960s and a selfproduced dvd about japan for which hes currently writing the music and the screenplay
<http://dbpedia.org/resource/Harvey_Pittel>,Harvey Pittel,harvey pittel born june 22 1943 is an american saxophonist who performs principally in north america and is currently the professor of saxophone at the university of texas at austin sarah and ernest butler school of music in the college of fine artsfollowing studies as a music education major at the university of southern california usc pittel obtained his masters degree under the tutelage of fred hemke at northwestern university and subsequently studied at the juilliard school with joseph allard he performed a solo recital at carnegie hall in 1973 as a winner of the concert artists guild competition he has edited the saxophone and piano reduction of the ingolf dahl concerto for saxophone and band based on his work with dahl during his studies at the university of southern california his version of the concerto is the standard version of this piece played today and has performed the piece under dahl as well as michael tilson thomas and zubin mehta mr pittel has performed with many major orchestras including the los angeles philharmonic louisville orchestra boston symphony new york philharmonic san antonio symphony and austin symphonypittel has been critically acclaimed in leading newspapers and magazines by both harold c schonberg and raymond ericson in the new york times michael steinberg in the boston globe and winthrop sargeant in the new yorker and his many awards include two martha baird rockefeller fund grants and a national endowment for the arts solo recitalist grantfilm soundtracks on which pittel has collaborated include for woody allens manhattan and he has appeared as a guest on the today show and live from lincoln center works written for harvey pittel include the paul chihara saxophone concerto soprano saxophone sonata and milton babbitts images for saxophone and tapeformer students includedr jeffrey benedict faculty department of music california state university los angelesdr dan goble dean school of visual and performing arts western connecticut state university also plays with the harvey pittel saxophone quartet todd oxford faculty school of music texas state university san marcossteve mohacey dr jack cooper faculty university of memphis school of music vincent gnojek faculty school of music university of kansasroger greenberg retired from university of northern coloradojames rotter retired cal state fullerton usc thornton school of musicrobert medina elision saxophone quartettodd yukomoto university of hawaiijavier oviedo faculty western connecticut state universitypaul haar university of nebraskalincoln rami elfarrah faculty school of music university of texas at san antoniomace hibbard georgia state universityjeremy justeson kutztown university of pennsylvania allen won faculty the mannes college for musicwilliam gravesjames hairstondebra mckim hastings college branford marsalis and kenny garrett are among the most notable jazz saxophonists that have studied with pittel
<http://dbpedia.org/resource/Marat_Dzhumaev>,Marat Dzhumaev,marat dzhumaev born january 12 1976 is an uzbekistani chess grandmaster 2001played for uzbekistan in the chess olympiads of 2000 and 2002 in the world team chess championship of 2001 and in the asian team chess championships of 1999 2003 and 2008 he tied for 1st3rd with ziaur rahman and sergei tiviakov at the 6th united insurance tournament in dhaka 2003 came first at pune 2004 and lucknow 2004 in 2008 he tied for 3rd7th with susanto megaranto darwin laylo draen sermek and ashot nadanian at the 5th dato arthur tan malaysia open chess championship in kuala lumpur in 2009 he tied for 1st2nd with viacheslav zakhartsov in the cappellelagrande open and tied for 2nd5th with tamaz gelashvili luciancostin miron amon simutowe and vladimir burmakin in the rochefort open in the same year he won the hokim cup in tashkent and tied for first with andrey kvon in the tashkent mayors cup in 2011 he tied for 1st3rd with tigran l petrosian and anton filippov in the georgy agzamov memorial in tashkent in 2012 tied for 1st2nd with sethuraman p sethuraman in the rose valley tournament in kolkatain the december 2012 fide list dzhumaev has an elo rating of 2530 making him uzbekistans number three
<http://dbpedia.org/resource/Jan_Hopkins>,Jan Hopkins,jan hopkins is the president of the economic club of new york she was the anchor of the daily cnn financial news show street sweep from the new york stock exchange hopkins now runs her own strategic communications and marketing companywhile a member of the girl scouts of the usa she earned the curved bar a girl scout gold award predecessor after graduating from hiram college hopkins went to prague with the american friends service committee while she was there soviet tanks rolled in ending the prague spring she pursued a masters degree in american studies and communication at case western reserve university she began her 30year career in journalism during that time working as an intern on a latenight interview talk show as her career in radio and television continued she managed to complete a oneyear fellowship at columbia business school and focused on business journalismshe worked for cbs abc and cnn before joining citibank as managing director of client communications hopkins left citigroup private bank in 2005 to open her own firm the jan hopkins group in new york it is a strategic communications and marketing company specializing in deepening relationships with highnetworth clients the company also provides media coaching and video production services
